,No_of_Reviews,Company_Industry,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
377,30.0,,1,0,0,0,0,0,0,0,0,0,0,0
378,9.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
379,34.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
380,9416.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
381,41290.0,RetailConsumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
382,4683.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
383,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
384,80.0,Real Estate,0,1,0,0,0,0,0,0,0,0,0,1
385,73.0,,1,0,0,0,0,0,0,0,0,0,0,0
386,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
387,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
388,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
389,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
390,1568.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
391,248.0,Energy and Utilities,0,0,0,0,0,1,0,0,0,0,0,1
392,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
393,65.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
394,1444.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
395,62.0,,0,0,0,0,0,0,0,0,0,0,0,0
396,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
397,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
398,10.0,,0,0,0,0,0,0,0,0,0,0,0,0
399,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
400,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
401,72.0,,0,0,0,0,0,1,0,0,0,0,0,0
402,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
403,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
404,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
405,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
406,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
407,158.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
408,54.0,,0,0,0,0,1,0,0,0,0,0,0,0
409,72.0,,1,0,0,0,0,0,0,0,0,0,0,0
410,3919.0,Retail,1,0,0,0,0,0,0,0,0,0,0,1
411,11.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
412,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
413,1730.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
414,68.0,,0,0,0,0,0,0,0,0,0,0,0,0
415,27.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
416,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
417,276.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
418,653.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
419,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
420,161.0,Transport and Freight,0,1,0,0,0,0,0,0,0,0,0,1
421,2628.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
422,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
423,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
424,4.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
425,195.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
426,649.0,Pharmaceuticals,1,0,0,0,0,0,0,0,0,0,0,1
427,276.0,Industrial Manufacturing,0,0,0,0,1,0,0,0,0,0,0,1
428,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
429,192.0,Auto,0,0,0,0,0,0,0,0,0,0,0,1
430,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
431,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
432,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
433,49.0,Health Care,1,0,0,0,0,0,0,0,0,1,0,0
434,80.0,Real Estate,0,1,0,0,0,0,0,0,0,0,0,1
435,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
436,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
437,2.0,,0,0,0,0,0,1,0,0,0,0,0,0
438,469.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
439,10491.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
440,167.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
441,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
442,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
443,3182.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
444,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
445,15.0,,0,0,0,1,0,0,0,0,0,0,0,0
446,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
447,6574.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
448,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
449,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
450,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
451,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
452,2546.0,Computers and Electronics,1,0,0,0,0,0,0,0,0,0,0,1
453,170.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
454,649.0,Pharmaceuticals,1,0,0,0,0,0,0,0,0,0,0,1
455,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
456,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
457,1435.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
458,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
459,2174.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
460,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
461,0.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
462,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
463,0.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
464,12.0,Human Resources and Staffing,0,0,0,0,0,1,0,0,0,0,0,1
465,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
466,1296.0,"Restaurants, Travel and Leisure",0,0,0,0,0,1,0,0,0,0,0,1
467,14629.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
468,145.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
469,208.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
470,237.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
471,1791.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
472,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
473,4327.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
474,21267.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
475,8.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
476,1472.0,Health Care,1,0,0,0,0,0,0,0,0,1,0,0
477,1730.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
478,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
479,123.0,Organization,0,1,0,0,0,0,0,0,0,0,0,1
480,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
481,4811.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
482,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
483,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
484,10.0,,0,0,0,0,0,1,0,0,0,0,0,0
485,2.0,,0,0,0,0,0,1,0,0,0,0,0,0
486,5198.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
487,24.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
488,618.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
489,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
490,95.0,Organization,0,1,0,0,0,0,0,0,0,0,0,1
491,50.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
492,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
493,1472.0,Health Care,1,0,0,0,0,0,0,0,0,1,0,0
494,29.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
495,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
496,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
497,2641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
498,417.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
499,1791.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
500,618.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
501,778.0,,0,0,0,0,1,0,0,0,0,0,0,0
502,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
503,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
504,156.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
505,3246.0,Aerospace and Defense,0,0,0,0,0,1,0,0,0,0,0,1
506,988.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
507,1145.0,Health Care,0,0,0,0,1,0,0,0,0,1,0,0
508,618.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
509,27660.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
510,20.0,,0,0,0,0,0,1,0,0,0,0,0,0
511,2628.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
512,30.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
513,4683.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
514,4.0,,0,0,0,0,0,1,0,0,0,0,0,0
515,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
516,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
517,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
518,874.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
519,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
520,76.0,,0,0,0,0,1,0,0,0,0,0,0,0
521,735.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
522,23.0,,0,0,0,0,0,1,0,0,0,0,0,0
523,76.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
524,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
525,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
526,27.0,,0,1,0,0,0,0,0,0,0,0,0,0
527,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
528,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
529,80.0,Organization,0,1,0,0,0,0,0,0,0,0,0,1
530,3348.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
531,87.0,,0,0,0,0,0,1,0,0,0,0,0,0
532,248.0,Energy and Utilities,0,0,0,0,0,1,0,0,0,0,0,1
533,2066.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
534,0.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
535,3164.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
536,7.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
537,262.0,,0,0,0,0,0,0,0,0,0,0,0,0
538,75.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
539,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
540,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
541,98.0,,0,0,0,0,0,0,0,0,0,0,0,0
542,30.0,Food and Beverages,0,1,0,0,0,0,0,0,0,0,0,1
543,8.0,,0,0,0,0,0,1,0,0,0,0,0,0
544,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
545,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
546,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
547,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
548,4683.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
549,456.0,,1,0,0,0,0,0,0,0,0,0,0,0
550,4.0,Health Care,0,0,1,0,0,0,0,0,0,1,0,0
551,2722.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
552,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
553,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
554,1203.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
555,3826.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
556,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
557,33.0,Telecommunications,1,0,0,0,0,0,0,0,0,0,0,1
558,108.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
559,399.0,Energy and Utilities,0,0,0,0,0,1,0,0,0,0,0,1
560,399.0,Energy and Utilities,0,0,0,0,0,1,0,0,0,0,0,1
561,6415.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
562,255.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
563,129.0,,0,0,0,0,0,0,0,0,0,0,0,0
564,1031.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
565,4683.0,Industrial Manufacturing,0,0,0,1,0,0,0,0,0,0,0,1
566,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
567,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
568,262.0,,0,0,0,0,0,0,0,0,0,0,0,0
569,94.0,,0,0,0,0,0,1,0,0,0,0,0,0
570,2380.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
571,28.0,,0,0,0,0,0,0,0,0,0,0,0,0
572,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
573,67.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
574,56.0,,0,0,0,0,0,1,0,0,0,0,0,0
575,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
576,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
577,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
578,194.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
579,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
580,183.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
581,55.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
582,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
583,411.0,,0,0,0,0,0,0,0,0,0,0,0,0
584,99.0,Energy and Utilities,0,0,0,0,0,1,0,0,0,0,0,1
585,109.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
586,1601.0,Agriculture and Extraction,0,0,0,0,0,1,0,0,0,0,0,1
587,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
588,457.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
589,2628.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
590,417.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
591,166.0,,0,0,0,0,0,1,0,0,0,0,0,0
592,269.0,Food and Beverages,0,0,0,0,0,1,0,0,0,0,0,1
593,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
594,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
595,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
596,4808.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
597,27.0,,0,0,0,0,0,1,0,0,0,0,0,0
598,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
599,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
600,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
601,8.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
602,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
603,46.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
604,2066.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
605,34.0,Auto,0,0,0,0,1,0,0,0,0,0,0,1
606,0.0,,0,0,0,0,1,0,0,0,0,0,0,0
607,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
608,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
609,80.0,Real Estate,0,1,0,0,0,0,0,0,0,0,0,1
610,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
611,1134.0,InsuranceHealth Care,0,0,0,0,0,0,0,0,0,0,0,1
612,3656.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
613,1301.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
614,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
615,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
616,58.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
617,1445.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
618,1087.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
619,10.0,,0,0,0,0,0,0,0,0,0,0,0,0
620,358.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
621,360.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
622,46.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
623,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
624,71.0,,0,0,0,0,0,1,0,0,0,0,0,0
625,71.0,,0,0,0,0,0,1,0,0,0,0,0,0
626,187.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
627,2788.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
628,2078.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
629,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
630,647.0,Aerospace and Defense,0,0,0,0,0,1,0,0,0,0,0,1
631,86.0,,0,0,1,0,0,0,0,0,0,0,0,0
632,4811.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
633,737.0,Health Care,0,0,1,0,0,0,0,0,0,1,0,0
634,1531.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
635,8.0,,0,0,0,0,0,1,0,0,0,0,0,0
636,645.0,Internet and Software,1,0,0,0,0,0,0,1,0,0,0,0
637,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
638,618.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
639,417.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
640,4479.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
641,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
642,276.0,Industrial Manufacturing,0,0,0,0,1,0,0,0,0,0,0,1
643,0.0,Consumer Goods and Services,1,0,0,0,0,0,0,0,0,0,0,1
644,107.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
645,4327.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
646,2065.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
647,1479.0,Education and Schools,0,1,0,0,0,0,0,0,0,0,0,1
648,56.0,,0,0,0,0,0,1,0,0,0,0,0,0
649,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
650,4686.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
651,23472.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
652,7197.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
653,7197.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
654,96.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
655,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
656,107.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
657,34.0,,0,0,0,0,0,0,0,0,0,0,0,0
658,34.0,,0,0,0,0,0,0,0,0,0,0,0,0
659,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
660,45.0,,0,0,0,0,0,0,0,0,0,0,0,0
661,3656.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
662,14987.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
663,18.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
664,21267.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
665,4808.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
666,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
667,7.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
668,438.0,Food and Beverages,0,0,0,0,0,1,0,0,0,0,0,1
669,131.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
670,656.0,Banks and Financial Services,0,0,0,1,0,0,0,0,1,0,0,0
671,3947.0,,0,0,0,0,0,1,0,0,0,0,0,0
672,874.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
673,3.0,,0,0,0,0,0,1,0,0,0,0,0,0
674,3246.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
675,675.0,,0,0,0,0,0,1,0,0,0,0,0,0
676,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
677,511.0,Internet and Software,0,0,0,0,1,0,0,1,0,0,0,0
678,16.0,,0,0,0,0,1,0,0,0,0,0,0,0
679,1479.0,Education and Schools,1,0,0,0,0,0,0,0,0,0,0,1
680,3293.0,Insurance,0,0,0,0,1,0,0,0,0,0,1,0
681,264.0,Health Care,0,0,0,0,1,0,0,0,0,1,0,0
682,27.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
683,3182.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
684,10824.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
685,2581.0,Industrial Manufacturing,0,1,0,0,0,0,0,0,0,0,0,1
686,2705.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
687,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
688,430.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
689,87.0,,0,0,0,0,0,1,0,0,0,0,0,0
690,331.0,Banks and Financial Services,1,0,0,0,0,0,0,0,1,0,0,0
691,3182.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
692,1301.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
693,1479.0,Education and Schools,1,0,0,0,0,0,0,0,0,0,0,1
694,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
695,649.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
696,14.0,Aerospace and Defense,0,0,0,1,0,0,0,0,0,0,0,1
697,3301.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
698,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
699,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
700,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
701,86.0,,0,0,1,0,0,0,0,0,0,0,0,0
702,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
703,1479.0,Education and Schools,0,1,0,0,0,0,0,0,0,0,0,1
704,75.0,,0,0,0,0,0,0,0,0,0,0,0,0
705,86.0,,0,0,1,0,0,0,0,0,0,0,0,0
706,4327.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
707,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
708,8.0,,0,0,0,0,0,0,0,0,0,0,0,0
709,3182.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
710,952.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
711,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
712,42.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
713,2641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
714,1208.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
715,3182.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
716,982.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
717,1238.0,,0,0,0,0,0,1,0,0,0,0,0,0
718,80.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
719,192.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
720,192.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
721,647.0,Aerospace and Defense,0,0,0,0,0,1,0,0,0,0,0,1
722,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
723,390.0,Organization,1,0,0,0,0,0,0,0,0,0,0,1
724,2.0,,0,0,0,1,0,0,0,0,0,0,0,0
725,131.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
726,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
727,417.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
728,7.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
729,2705.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
730,154.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
731,2174.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
732,2.0,,0,1,0,0,0,0,0,0,0,0,0,0
733,4280.0,Auto,0,0,0,0,0,1,0,0,0,0,0,1
734,457.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
735,2705.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
736,3947.0,,0,0,0,0,0,1,0,0,0,0,0,0
737,12.0,,0,0,0,0,0,1,0,0,0,0,0,0
738,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
739,43.0,Banks and Financial Services,1,0,0,0,0,0,0,0,1,0,0,0
740,285.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
741,5986.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
742,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
743,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
744,4.0,,0,0,0,1,0,0,0,0,0,0,0,0
745,134.0,Internet and Software,0,0,0,0,1,0,0,1,0,0,0,0
746,86.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
747,280.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
748,4683.0,Industrial Manufacturing,1,0,0,0,0,0,0,0,0,0,0,1
749,78.0,Government,0,0,0,0,0,1,0,0,0,0,0,1
750,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
751,653.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
752,4683.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
753,4479.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
754,4361.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
755,911.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
756,7197.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
757,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
758,2641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
759,216.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
